Вид нематеріального активу,Назва нематеріального активу,Партія,Квартал,Рік
Друкований засіб масової інформації,"Газета ""УКРОП""",УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,1,2021
Програмне забезпечення,1С: Підприємство,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,4,2021
Програмне забезпечення,Антивірус,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,4,2021
Веб-сайт,www.ukrop.party,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,4,2021
Друкований засію масової інформації,"Газета ""УКРОП""",УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,4,2021
Промисловий зразок,Футболка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Проможилет,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Фірмовий бланк,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Фірмовий патерн,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Конверт,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Кепка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Зовнішній оздоблювальний елемент,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Пакет,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Пакет господарський,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Чашка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Ручка автоматична кулькова,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Папка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Книга записна,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Чохол для телефону,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Сумка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Блокнот,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Програмне забезпечення,1С: Підприємство,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Програмне забезпечення,Антивірус,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Веб-сайт,www.ukrop.party,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Друкований засію масової інформації,"Газета ""УКРОП""",УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,3,2021
Промисловий зразок,Футболка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Проможилет,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Фірмовий бланк,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Фірмовий патерн,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Конверт,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Кепка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Зовнішній оздоблювальний елемент,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Пакет,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Пакет господарський,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Чашка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Ручка автоматична кулькова,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Папка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Книга записна,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Чохол для телефону,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Сумка,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Промисловий зразок,Блокнот,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Програмне забезпечення,1С: Підприємство,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Програмне забезпечення,Антивірус,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Веб-сайт,www.ukrop.party,УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
Друкований засію масової інформації,"Газета ""УКРОП""",УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,2,2021
