Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Офіс,"Дніпропетровська обл., м. Дніпро, вул. Січеславська Набережна, буд. 39, оф. 193",145.3,,01.01.2021,614900,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Миколаїв, вул. Даля, буд. 22А (кімната № 1, 2, 13, 14, 15, 4, 5, 6, 8",143.0,,01.05.2019,498761,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Донецька обл., м. Краматорськ, вул. Дніпровська, буд. 25",126.7,,01.01.2021,,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Львів, вул. Лазаренка, буд. 1А кім. 72, 71",64.7,,01.03.2020,905800,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2020,200000,Договір позички,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Львів, пр. Шевченка, буд. 7, четвертий поверх, каб. 31",32.0,,01.10.2019,10000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Львів, вул. Винниченка, буд. 12, третій поверх, каб. 31",108.3,,01.04.2020,1450120,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Нежитлова будівля,"Волинська обл., м. Луцьк, вул. Рівненська, буд. 42",61.8,,28.08.2020,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Івано-Франківська обл., м. Івано-Франківськ, вул. Сахарова, буд. 32",173.2,,01.01.2021,2557.77,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Харків, вул. Мироносицька, буд. 57",248.7,,20.07.2020,3600000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Харківська обл., м. Богодухів, вул. Міліцейська, б. 2",15.8,,03.01.2017,15210.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",0.0,,01.07.2020,1800000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",10.0,,01.07.2020,182741.12,Договір позички (користування),,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Луганська обл., м. Сєвєродонецьк, вул. Богдана Ліщини, буд. 37 Б",72.38,,01.07.2019,33568.08,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, буд. 3/5 кв. 24",100.0,,01.01.2021,2500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Дніпро, вул. Січеславська Набережна, буд. 39, оф. 193",10.0,,01.01.2021,42319,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Київ бул. Верховної Ради, буд. 7 (прим. 7, 14, 15, 16)",121.4,,25.06.2020,7996553.66,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Нежитлова будівля,"м. Житомир, вул. І. Сльоти, буд. 32/98",70.0,,01.04.2020,18538.39,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Нежитлова будівля,"Херсонська обл., м. Херсон, вул. Перекопська, буд. 39А",185.0,,01.02.2020,3848000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Одеса, вул. Маразліївська, буд. 14А, кв. 5а",110.4,,01.01.2018,4387222,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Хмельниць-кий, пров. Пушкіна, буд. 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Хмельницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності, буд. 22",35.3,,10.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Київ, вул. Лаврська 16 (літера м. )",450.0,,01.08.2017,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Київ, вул. Лаврська 16 (літера А)",40.0,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"м. Київ, вул. Лаврська 16 (літера Н)",1674.27,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-03-31,1,2021
Офіс,"Сумська обл., м. Суми, вул. Першотравнева, буд. 29",120.89,,16.03.2020,1586000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Нежитлова будівля,"м. Житомир, вул. І. Сльоти, буд. 32/98",70.0,,01.04.2020,18538.39,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., м. Херсон, вул. Перекопська, буд. 39А",185.0,,01.02.2020,3848000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,м. Миколаїв. прст Центральний №93В/1,53.0,,01.09.2021,52000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Рівне, вул. Директорії, буд. 5, приміщення 22",42.2,,01.08.2021,0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Рівненська обл., м. Костопіль, вул. Рівненська, буд. 56А",18.0,,01.06.2021,0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Рівненська обл., м. Острог, вул. Лесі Українки, буд. 21",17.3,,01.06.2021,61524.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16( літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16( літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Київ, бул. Верховної Ради, буд. 7",23.1,,01.12.2021,1521584.76,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, буд. 3/5, кв. 24",100.0,,01.01.2021,2500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Закарпатська обл., м. Ужгород, вул. Перемоги буд. 1",69.0,,01.01.2020,1350000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Закарпатська обл., Берегівський р-н, м. Виноградів, вул. Шевченка 22",20.0,***,01.11.2021,1000000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Донецька обл., м. Краматорськ, вул. Б. Хмельницького, буд. 20-18 Н",40.4,,01.11.2021,375100,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Дніпро, вул. Криворізька, буд. 2",10.0,,01.07.2021,101458.47,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",10.0,,01.07.2020,182741.12,Договір позички(користування),,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",98.5,,01.07.2020,1800000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Нежитлова будівля,"м. Одеса, вул. Маразліївська, буд. 14А, кв. 5А",110.4,,01.01.2018,4387222,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Хмельницький, пров. Пушкіна, буд. 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Хмельницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності, буд. 22",35.3,,10.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Нежитлова будівля,м. Запоріжжя в. Тбіліська б. 17 прим. ІХ А-5,191.8,,01.09.2021,4200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Нежитлова будівля,м. Мелітополь просп. 50-річчя Перемоги б. 26 прим. ХІХ А-5,30.1,,01.10.2021,400000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Волинська обл., м. Луцьк, просп. Волі, буд. 29",54.7,,01.10.2021,,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Тернопіль, вул. Івана Франка, буд. 11, корп. 2",75.5,,01.07.2021,4500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"України, м. Чернігів, вул. Кирпоноса 21",54.4,***,12.05.2020,816000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Черкаси, вул. Дашковича Остафія, буд. 34",114.0,,01.12.2020,4200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Черкаси, вул. Богдана Хмельницького, буд. 52",45.0,,01.12.2021,200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м.. Харків, Мироносицька 57",193.0,,20.07.2020,3600000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Київ, вул. Лаврська, буд. 1",12.0,,15.06.2020,14427.12,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Луганська обл., м. Сєвєродонецьк, вул. Науки 1",120.0,,08.07.2021,2000000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Дніпропетровська обл., м. Новомосковськ, площа Героїв, буд. 1",20.9,,01.12.2021,21260,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Дніпропетровська обл., м. Дніпро, вул. Криворіжська, буд. 2",315.4,,01.07.2021,3200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Вінницька обл., м. Вінниця пр. Гагаріна №4",171.8,,01.01.2021,450000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Львів, вул. Лазаренка, буд. 1А кім. 72, 71",64.7,,01.03.2020,905800,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2020,200000,Договір позички,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Львів, вул. Винниченка, буд. 12, третій поверх, каб. 31",108.3,,01.04.2020,1450120,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Івано-Франківська обл., м. Івано Франківськ вул. А. Сахарова, буд. 32",173.2,,01.01.2021,2577.77,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Чернівецька обл., м. Чернівці, вул. Сімовича, буд. 21А",128.54,,02.08.2021,602733,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Київ, вул. Лаврська 16",450.0,,01.08.2017,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Київ, вул. Лаврська 16",40.0,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"м. Київ, вул. Лаврська 16",1674.27,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-12-31,4,2021
Офіс,"Сумська обл., м. Суми, вул. Першотравнева, буд. 29",120.89,,16.03.2020,1586000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Нежитлова будівля,"Херсонська обл., м. Херсон, вул. Перекопська, буд. 39А",185.0,,01.02.2020,3848000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Тернопіль, вул. Івана Франка, буд. 11, прим. 2",75.5,,01.07.2021,4500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Миколаїв, прст. Центральний №93В/1 оф. 202",53.0,,01.09.2021,52000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Нежитлова будівля,"м. Житомир, вул. І. Сльоти, буд. 32/98",70.0,,01.04.2020,18538.39,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Віницька обл., м. Вінницька пр. Гагаріна №4",171.8,,01.01.2021,450000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Івано-Франківська обл., м. Івано-Франківськ вул. А. Сахарова, буд. 32",173.2,,01.01.2021,2577.77,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,м. Черкаси вул. Дашковича буд. 34,114.0,,01.12.2020,4200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Нежитлова будівля,"Богодухів, вул. Міліцейська, б. 2",15.8,,03.01.2017,15210.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Харків, Мироносицька 57",193.0,,20.07.2020,3600000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Чернігів, вул. Кирпоноса 21",54.4,***,12.05.2020,816000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Луганська обл., м. Сєвєродонецьк, вул. Науки 1",120.0,,08.07.2021,2000000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Рівне, вул. Д. Галицького, буд. 19, оф. 106.",55.8,,01.01.2019,12000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Рівненська обл., м. Острог, вул. Лесі Українки, буд. 21.",17.3,,01.06.2021,61524.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Рівненська обл., м. Костопіль, вул. Рівненська, буд. 56А.",18.0,,01.06.2021,0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Рівненська обл., м. Рівне, вул. ДИРЕКТОРІЇ, буд. 5, оф. 22",42.2,,01.08.2021,0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Дніпро, вул. Криворізька, буд. 2, пр. 33",10.0,,01.07.2021,101458.47,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Київ, бул. Верховної Ради, буд. 7",100.7,,01.06.2021,6633055.64,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Хмельницький, пров. Пушкіна, буд. 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Хмельницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності, буд. 22",35.3,,10.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, буд. 3/5 кв. 24",100.0,,01.01.2021,2500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"0 Закарпатська обл., м. Ужгород, вул. Перемоги буд. 1",69.0,,01.01.2020,1350000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Донецька обл., м. Краматорськ, вул. Дніпровська, буд. 25",126.7,,01.01.2021,,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Волинська обл., м. Луцьк, вул. Рівненська, буд. 42",61.8,,28.08.2020,,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Львів, вул. Лазаренка, буд. 1А кім. 72, 71",64.7,,01.03.2020,905800,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2020,200000,Договір позички,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Львів, вул. Винниченка, буд. 12, третій поверх, каб. 31",108.3,,01.04.2020,1450120,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",98.5,,01.07.2021,1800000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Чернівецька обл., м. Чернівці, вул. Сімовича, буд. 21А",128.54,,02.08.2021,602733,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Дніпропетровська обл., м. Дніпро, вул. Криворіжська, буд. 2",315.4,,01.07.2021,3200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",10.0,,01.07.2020,182741.12,Договір позички(користування),,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Одеса, вул. Маразліївська, буд. 14А, кв. 5а",110.4,,01.01.2018,4387222,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Нежитлова будівля,м. Запоріжжя пр. Соборний б. 95,96.5,,01.08.2019,2000000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Нежитлова будівля,м. Запоріжжя в. тбіліська б. 17 прим. ІХ А-5,191.8,,01.09.2021,4200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16",12.0,,15.06.2020,14427.12,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16",450.0,,01.08.2017,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16",40.0,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16",1674.27,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-09-30,3,2021
Офіс,"Донецька обл., м. Краматорськ, вул. Дніпровська, буд. 25",126.7,,01.01.2021,,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Закарпатська обл., м. Ужгород. вул. Перемоги буд. 1",69.0,,01.01.2020,1350000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Рівне, вул. Д. Галицького, буд. 19, оф. 106.",55.8,,01.01.2019,12000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Рівненська обл., м. Острог, вул. Лесі Українки, буд. 21.",17.3,,01.06.2021,61527.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Рівненська обл., м. Костопіль, вул. Рівненська, буд. 56А.",18.0,,01.06.2021,0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
