Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2020,200000.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Хмельницький, пров. Пушкіна 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"Хмельницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності 22",35.3,,10.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Рівне, вул. Директорії, буд. 5, приміщення 22",42.2,,01.08.2021,0.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"0 Закарпатська обл., м. Ужгород, вул. Перемоги буд. 1",69.0,,01.01.2023,1350000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"Донецька обл., м. Краматорськ, вул. Б. Хмельницького, буд. 20-18 Н",40.4,,01.07.2023,375100.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"Волинська обл., м. Луцьк, просп. Волі 29",54.7,,01.01.2023,1520000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,м. Миколаїв. прст. Центральний №93В/1,53.0,,01.09.2021,52000.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"Полтавська обл., м. Полава, вул. Соборності 24",10.0,,01.02.2023,162701.09,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Полтава, вул. Соборності 24",118.7,,01.02.2023,1931262.01,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"України, м. Чернігів, Проспект Перемоги 93",90.8,,01.12.2022,6000000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"Чернівецька обл., м. Чернівці, вул. 28 Червня, буд. 62",53.8,,01.01.2023,800000.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Харків, вул. Мироносицька 57",193.0,,01.05.2023,3600000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Київ, вул. Лаврська 16",450.0,,01.08.2017,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Київ, вул. Лаврська 16",40.0,,01.11.2019,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
Офіс,"м. Київ, вул. Лаврська 16",1674.27,,01.11.2019,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2023-12-31,4,2023
