Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ВІДРОДЖЕННЯ,Кременчуцька районна організація,Полтавська область,39958520,"Полтавська обл., м. Кременчук, вул. Шевченка, буд. 18/26","Полтавська обл., м. Кременчук, вул. Шевченка, буд. 18/26",
ВІДРОДЖЕННЯ,Лохвицька районна організація,Полтавська область,39958845,"Полтавська обл., Лохвицький р-н, вул. Героїв України, буд. 102","Полтавська обл., Лохвицький р-н, вул. Героїв України, буд. 102",
ВІДРОДЖЕННЯ,Лубенська міська організація,Полтавська область,39956539,"Полтавська обл., м. Лубни, просп. Володимирський, буд. 143","Полтавська обл., м. Лубни, просп. Володимирський, буд. 143",
ВІДРОДЖЕННЯ,Лубенська районна організація,Полтавська область,39955053,"Полтавська обл., м. Лубни, просп. Володимирський, буд. 143","Полтавська обл., м. Лубни, просп. Володимирський, буд. 143",
ВІДРОДЖЕННЯ,Люботинська міська організація,Харківська область,33814580,"Харківська обл., м. Люботин, вул. Слобожанська, буд. 71Б","Харківська обл., м. Люботин, вул. Слобожанська, буд. 71Б",
ВІДРОДЖЕННЯ,Луганська обласна організація,Луганська область,26577056,"Луганська обл., м. Сєвєродонецьк, вул. Вілєсова, буд. 5","Луганська обл., м. Сєвєродонецьк, вул. Вілєсова, буд. 5",
ВІДРОДЖЕННЯ,Машівська районна організація,Полтавська область,39968448,"Полтавська обл., Машівський р-н, вул. Незалежності, буд. 5","Полтавська обл., Машівський р-н, вул. Незалежності, буд. 5",
ВІДРОДЖЕННЯ,Мелітопольська міська організація,Запорізька область,33108988,"Запорізька обл., м. Мелітополь, вул. Пирогова, буд. 59","Запорізька обл., м. Мелітополь, вул. Пирогова, буд. 59",
ВІДРОДЖЕННЯ,Миколаївська міська організація,Миколаївська область,40040379,"Миколаївська обл., м. Миколаїв, вул. Гонгадзе Георгія, буд. 30","Миколаївська обл., м. Миколаїв, вул. Гонгадзе Георгія, буд. 30",
ВІДРОДЖЕННЯ,Миколаївська обласна організація,Миколаївська область,26565567,"Миколаївська обл., м. Миколаїв, вул. Сінна, буд. 64/2","Миколаївська обл., м. Миколаїв, вул. Сінна, буд. 64/2",
ВІДРОДЖЕННЯ,Миргородська міська організація,Полтавська область,39959241,"Полтавська обл., м. Миргород, вул. Гоголя, буд. 123","Полтавська обл., м. Миргород, вул. Гоголя, буд. 123",
ВІДРОДЖЕННЯ,Миргородська районна організація,Полтавська область,39959168,"Полтавська обл., м. Миргород, вул. Гоголя, буд. 153","Полтавська обл., м. Миргород, вул. Гоголя, буд. 153",
ВІДРОДЖЕННЯ,Одеська міська організація,Одеська область,26568844,"Одеська обл., м. Одеса, вул. Транспортна, буд. 3","Одеська обл., м. Одеса, вул. Транспортна, буд. 3",
ВІДРОДЖЕННЯ,Одеська обласна організація,Одеська область,26568471,"Одеська обл., м. Одеса, вул. Транспортна, буд. 3","Одеська обл., м. Одеса, вул. Транспортна, буд. 3",
ВІДРОДЖЕННЯ,Центральний офіс,Вінницька область,32890241,"Вінницька обл., м. Жмеринка, вул. Соборна, буд. 11","Вінницька обл., м. Жмеринка, вул. Соборна, буд. 11",
ВІДРОДЖЕННЯ,Підгаєцька районна організація,Тернопільська область,34040879,"Тернопільська обл., Підгаєцький р-н, вул. Шевченка, буд. 64","Тернопільська обл., Підгаєцький р-н, вул. Шевченка, буд. 64",
ВІДРОДЖЕННЯ,Пирятинська районна організація,Полтавська область,39997528,"Полтавська обл., Пирятинський р-н, вул. Соборна, буд. 12","Полтавська обл., Пирятинський р-н, вул. Соборна, буд. 12",
ВІДРОДЖЕННЯ,Полтавська міська організація,Полтавська область,39960718,"Полтавська обл., м. Полтава, вул. Харчовиків, буд. 29/3","Полтавська обл., м. Полтава, вул. Харчовиків, буд. 29/3",
ВІДРОДЖЕННЯ,Полтавська обласна організація,Полтавська область,26553794,"Полтавська обл., м. Полтава, вул. Сакко, буд. 20","Полтавська обл., м. Полтава, вул. Сакко, буд. 20",
ВІДРОДЖЕННЯ,Полтавська районна організація,Полтавська область,39975415,"Полтавська обл., Полтавський р-н, вул. Центральна, буд. 11","Полтавська обл., Полтавський р-н, вул. Центральна, буд. 11",
ВІДРОДЖЕННЯ,Решетилівська районна організація,Полтавська область,39982914,"Полтавська обл., Решетилівський р-н, вул. Покровська, буд. 14","Полтавська обл., Решетилівський р-н, вул. Покровська, буд. 14",
ВІДРОДЖЕННЯ,Рівненська обласна організація,Рівненська область,26579859,"Рівненська обл., м. Рівне, вул. 16 Липня, буд. 10","Рівненська обл., м. Рівне, вул. 16 Липня, буд. 10",
ВІДРОДЖЕННЯ,Сарненська районна організація,Рівненська область,26580041,"Рівненська обл., Сарненський р-н, вул. Белгородська, буд. 11","Рівненська обл., Сарненський р-н, вул. Белгородська, буд. 11",
ВІДРОДЖЕННЯ,Семенівська районна організація,Полтавська область,39977522,"Полтавська обл., Семенівський р-н, вул. Матросова, буд. 52","Полтавська обл., Семенівський р-н, вул. Матросова, буд. 52",
ВІДРОДЖЕННЯ,Сокальська районна організація,Львівська область,37262857,"Львівська обл., Сокальський р-н, вул. Вокзальна, буд. 51","Львівська обл., Сокальський р-н, вул. Вокзальна, буд. 51",
ВІДРОДЖЕННЯ,Сумська обласна організація,Сумська область,26533107,"Сумська обл., м. Суми, вул. Сумсько-Київських дивізій, буд. 24","Сумська обл., м. Суми, вул. Сумсько-Київських дивізій, буд. 24",
ВІДРОДЖЕННЯ,Тернопільська обласна організація,Тернопільська область,26569714,"Тернопільська обл., м. Тернопіль, вул. Руська, буд. 50","Тернопільська обл., м. Тернопіль, вул. Руська, буд. 50",
ВІДРОДЖЕННЯ,Тлумацька районна організація,Івано-франківська область,33586948,"Івано-франківська обл., Тлумацький р-н, вул. Маковея, буд. 3","Івано-франківська обл., Тлумацький р-н, вул. Маковея, буд. 3",
ВІДРОДЖЕННЯ,Фастівська міська організація,Київська область,33921715,"Київська обл., м. Фастів, вул. Соборна, буд. 16","Київська обл., м. Фастів, вул. Соборна, буд. 16",
ВІДРОДЖЕННЯ,Фастівське районне первинне політичне утворення Партії Відродження,Київська область,33466872,"Київська обл., м. Фастів, вул. Соборна, буд. 16","Київська обл., м. Фастів, вул. Соборна, буд. 16",
ВІДРОДЖЕННЯ,Харківська міська організація,Харківська область,36988814,"Харківська обл., м. Харків, вул. Плеханівська, буд. 16","Харківська обл., м. Харків, вул. Плеханівська, буд. 16",
ВІДРОДЖЕННЯ,Харківська обласна організація,Харківська область,26524568,"Харківська обл., м. Харків, вул. Переможців, буд. 4","Харківська обл., м. Харків, вул. Переможців, буд. 4",
ВІДРОДЖЕННЯ,Херсонська обласна організація,Херсонська область,26555600,"Херсонська обл., м. Херсон, вул. Преображенська, буд. 14","Херсонська обл., м. Херсон, вул. Преображенська, буд. 14",
ВІДРОДЖЕННЯ,Хмельницька обласна організація,Хмельницька область,26572188,"Хмельницька обл., м. Хмельницький, вул. Львівське шосе, буд. 33","Хмельницька обл., м. Хмельницький, вул. Львівське шосе, буд. 33",
ВІДРОДЖЕННЯ,Черкаська обласна організація,Черкаська область,26536420,"Черкаська обл., м. Черкаси, бульв. Шевченка, буд. 266","Черкаська обл., м. Черкаси, бульв. Шевченка, буд. 266",
ВІДРОДЖЕННЯ,Чернігівська обласна організація,Чернігівська область,26575927,"Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139","Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139",
ВІДРОДЖЕННЯ,Чутівська районна організація,Полтавська область,39981350,"Полтавська обл., Чутівський р-н, вул. Київська, буд. 10","Полтавська обл., Чутівський р-н, вул. Київська, буд. 10",
ВІДРОДЖЕННЯ,Шполянська районна організація,Черкаська область,34117972,"Черкаська обл., Шполянський р-н, вул. Соборна, буд. 118","Черкаська обл., Шполянський р-н, вул. Соборна, буд. 118",
ВІДРОДЖЕННЯ,Шишацька районна організація,Полтавська область,39956214,"Полтавська обл., Шишацький р-н, вул. Корніліча, буд. 5","Полтавська обл., Шишацький р-н, вул. Корніліча, буд. 5",
ВІДРОДЖЕННЯ,Щорська районна організація,Чернігівська область,34259459,"Чернігівська обл., Сновський р-н, вул. Залізнична, буд. 2","Чернігівська обл., Сновський р-н, вул. Залізнична, буд. 2",
ВІДРОДЖЕННЯ,Львівська обласна організація,Львівська область,26577978,"Львівська обл., м. Львів, вул. Огієнка І., буд. 4","Львівська обл., м. Львів, вул. Огієнка І., буд. 4",
ВІДРОДЖЕННЯ,Дніпропетровська обласна організація,Дніпропетровська область,26511554,"Дніпропетровська обл., м. Дніпро, вул. Святослава Хороброго, буд. 16","Дніпропетровська обл., м. Дніпро, вул. Святослава Хороброго, буд. 16",
ВІДРОДЖЕННЯ,Івано-Франківська обласна організація,Івано-франківська область,32873797,"Івано-франківська обл., м. Івано-Франківськ, вул. Лепкого Б., буд. 38/2","Івано-франківська обл., м. Івано-Франківськ, вул. Лепкого Б., буд. 38/2",
ВІДРОДЖЕННЯ,Вінницька обласна організація,Вінницька область,26545694,"Вінницька обл., м. Вінниця, вул. Героїв Крут, буд. 13","Вінницька обл., м. Вінниця, вул. Героїв Крут, буд. 13","АКБ ""ІНДУСТРІАЛБАНК"", ЄДРПОУ: 13857564, р/р № UA623138490000026003001199802"
ВІДРОДЖЕННЯ,Кіровоградська обласна організація,Кіровоградська область,26590312,"Кіровоградська обл., м. Знамʼянка, вул. Калинова, буд. 113 А","Кіровоградська обл., м. Знамʼянка, вул. Калинова, буд. 113 А","АТ КБ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA523235830000026006052912039"
ВІДРОДЖЕННЯ,Чернівецька обласна організація,Чернівецька область,26534331,"Чернівецька обл., м. Чернівці, вул. Руська, буд. 136","Чернівецька обл., м. Чернівці, вул. Руська, буд. 136","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA563562820000026006051501611"
ВІДРОДЖЕННЯ,Шацька районна організація,Волинська область,33424738,"Волинська обл., Шацький р-н, nan, 60","Волинська обл., Шацький р-н, nan, 60",
ВІДРОДЖЕННЯ,Центральний офіс,київ,26560280,"м.. київ, Печерський, nan, 10","м.. київ, Печерський, nan, 10","АТ ""ТАСКОМБАНК"", ЄДРПОУ: 09806443, р/р № UA453395000000026005194679001; АБ ""Південний"", ЄДРПОУ: 20953647, р/р № UA783282090000026003000001496"
