Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Нежитлова будівля,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський Шлях, буд. № 69-а, частина нежитлового приміщення",79.45,,13.07.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Київська обл., Броварський р-н, м. Бровари, бульв. Незалежності, буд. № 15, нежитлове приміщення №72 на першому поверсі",67.4,,04.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Київська обл., Білоцерківський р-н, м. Біла Церква, вул. Гагаріна, буд. № 15, нежитлове приміщення №2 на першому поверсі",68.0,,08.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Київська обл., Бучанський р-н, м. Ірпінь, вул. Центральна, буд. 55, частина нежитлового приміщення №53 на першому поверсі",41.6,,08.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Київська обл., Обухівський р-н, м. Обухів, вул. Малишка, буд. 3, частина нежитлового приміщення",38.6,,01.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Волинська обл., м. Ковель, вул. Шевченка Тараса, буд. 2Б/1, нежитлове приміщення №2 на першому поверсі",26.04,,15.06.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Луцьк, вул. Набережна, буд. 4А, нежитлове приміщення 144 на першому поверсі",114.6,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Волинська обл., м. Володимир-Волинський, вул. Князя Василька, буд. 1, офісне приміщення на першому поверсі",46.3,,16.08.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Волинська обл., м. Камінь-Каширський, вул. Шевченка, буд. 5, нежитлове приміщення №1-4 на другому поверсі",17.8,,01.11.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Вінниця, вул. Магістратська, буд. 156А, 1-й поверх, 2 підʼїзд, частина нежитлового приміщення № 143",65.0,,11.06.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Вінницька обл., м. Гайсин, вул. 1 Травня, нежитлове приміщення №1-8, 1-9 на першому поверсі будівлі №21",29.3,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Вінницька обл., м. Жмеринка, вул. Соборна, буд. №5, нежитлове приміщення №68",44.1,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Вінницька обл., м. Могилів-Подільський, вул. Володимирська, буд. №5, нежитлове приміщення №1, 4 на першому поверсі",57.5,,29.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Вінницька обл., м. Козятин, вул. Грушевського, буд. № 61-а, нежитлове приміщення №1, 2, 3, 6 на першому поверсі",60.3,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Внницька обл., м. Тульчин, вул. Леніна, буд. №96а, нежитлове приміщення №4, 6 на першому поверсі",25.4,,01.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Полтава, просп. Першотравневий, буд. 21, нежитлове приміщення №51 на мансардному поверсі",72.8,,01.01.2021,228074.21,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Полтава, просп. Першотравневий, буд. 21, нежитлове приміщення №2 у напівпідвальному поверсі",15.0,,01.11.2021,85507.65,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Полтавська обл., м. Миргород, вул. Данила Апостола, буд. 48А, приміщення 2",71.7,,09.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Полтава, майдан Незалежності, буд. №1-б,(частина приміщення)",258.0,,26.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Тернопільська обл., м. Чортків, вул. Гончара, буд. 6 В",39.6,,15.07.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Тернопільська обл., м. Чортків, вул. Гончара, буд. 6 В",31.0,,01.10.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Тернопільська обл., м. Кременець, вул. Шевченка, буд. 58А/2",66.8,,09.08.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Тернопіль, вул. Чорновола, буд. 1",90.1,,01.09.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Харків, вул. Суздальські Ряди, буд. 12, нежитлові приміщення №17; 17а; 26; 26а; 27; 12; 29; 29а; 29б; 29в, що розташовані на першому поверсі",257.8,,12.06.2020,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Харків, вул. Суздальські Ряди, буд. 12, нежитлове приміщення №1а, що розташоване на четвертому поверсі",37.7,,01.12.2020,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Харківська обл., м. Купʼянськ, вул. Сватівська, буд. 51, нежитлове приміщення (офісне) №2 (кабінет №1) на першому поверсі будівлі літера ""Ж 1""",34.3,,01.07.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Харківська обл., м. Ізюм, вул. Покровська, буд. 42/1, 1 поверх, нежитлове приміщення під літерою ""А-5""",37.9,,05.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Харківська обл., Красноградський р-н, м. Красноград, вул. Преображенська, буд. 6, нежитлове приміщення під літ.""А"" в напівпідвальному поверсі пʼятиповерхового житлового цегляного будинку",92.7,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Харківська обл., Богодухівський р-н, м. Богодухів, вул. Шевченка, буд. 11, нежитлове приміщення під літ. ""А-1"" на І поверсі будівлі",70.3,,17.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Харківська обл., м. Чугуїв, вул. Жадановськго, буд. 2, нежитлові приміщення 1-го поверху №73-1-:-73-5 в літ.""А-1""",36.1,,01.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Харківська обл., м. Лозова, вул. Грушевського Михайла, буд. 4, приміщення 3, нежитлове вбудоване приміщення під літерою ""А-5"" на І поверсі будівлі, літ. ""а 1""-ганок",114.1,,01.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Херсон, просп. Ушакова, буд. 16А, приміщення № 5, 6, 7, 8, офісні приміщення № 10 та 11, поверх 1",110.3,,13.09.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., м. Нова Каховка, вул. Французька, б. 4а, нежитл. приміщення №1-1, пов. 1.",57.9,,08.10.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., м. Нова Каховка, вул. Французька, б. 4а, нежитл. приміщення №1-1, пов. 1.",57.9,,08.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., м. Скадовськ, вул. Джарилгацька, б. 155, нежитл. приміщення №1-3, пов. 1.",31.3,,01.10.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Херсонська обл., Бериславський р-н, м. Берислав, вул. Гоголя, буд. 5., нежитлове приміщення №7, поверх. 1",37.6,,15.12.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Запоріжжя, бульв. Центральний, буд. 3, частина нежитлового приміщення № 328 на першому поверсі будівлі",167.0,,22.06.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Запорізька обл., Василівський р-н, м. Василівка, вул. Театральна, буд. №6, нежитлове приміщення б/н на першому поверсі будівлі",33.9,,12.08.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Запорізька обл., Бердянський р-н, м. Бердянськ, вул. Консульська буд. №62/просп. Айвазовський буд. №7, нежитлове приміщення №1 на першому поверсі",41.8,,12.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Запорізька обл., Пологівський р-н, м. Токмак, вул. Шевченко, буд. №31, частина нежитлового приміщення б/н на першому поверсі будівлі",70.0,,12.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Запорізька обл., Мелітопольський р-н, м. Мелітополь, вул. Героїв України, буд. №51, нежитлове приміщення №75 на першому поверсі будівлі",37.4,,07.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Миколаїв, вул. Шевченка, буд. 59/3, нежитлові приміщення на 1-му поверсі (опис:літ. А-2)",121.5,,14.05.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Миколаївська обл., Баштанський р-н, м. Баштанка, вул. Полтавська, буд. 17, приміщення 1-11, на 1-му поверсі",49.1,,15.08.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Миколаївська обл., Баштанський р-н, м. Баштанка, вул. Полтавська, буд. 17, приміщення 1-11, на 1-му поверсі",49.1,,15.08.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2-6, на 2-му поверсі",18.7,,01.09.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2-6, на 2-му поверсі",18.7,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2-6, на 2-му поверсі",18.7,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, вул. Матусевича Віталія, буд. 8, частина нежитлового приміщення №124 на першому поверсі",243.3,,18.05.2021,,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, вул. Зінчевського Миколи, буд. 2, нежитлове приміщення №22 на першому поверсі",120.5,,01.10.2021,,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Сумська обл., м. Охтирка, вул. Армійська, буд. 1",126.6,,15.02.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Суми, вул. Гагаріна, буд. 9, нежитлові приміщення № 241, 242",110.7,,24.06.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Сумська обл., м. Ромни, вул. Коржівська, буд. 121, приміщення 33",41.81,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Сумська обл., м. Шостка, вул. Депутатська, буд. 15",64.4,,01.07.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Сумська обл., м. Конотоп, просп. Миру, буд. 40/1",43.5,,01.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Черкаси, бульв. Шевченка, буд. 150, приміщення першого поверху з №111-1 до №111-4, приміщення антресольного поверху з 111-5 до №111-7, А-6-7",103.86,,01.01.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Черкаська обл., Звенигородський р-н, м. Звенигородка, вул. Шевченка, буд. 6",44.1,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Черкаська обл., Золотоніський р-н, м. Золотоноша, вул. Черкаська, буд. 9",35.4,,11.10.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Черкаська обл., м. Умань, вул. Європейська, буд. 52",30.5,,25.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Костянтинівка, просп. Ломоносова, буд. 127, нежитлове приміщення №5",52.9,,19.10.2020,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Покровськ, вул. Тургенєва, буд. 1, нежитлове приміщення (кімната під оф.) №10, на другому поверсі",27.0,,24.10.2020,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",155.0,,01.03.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",155.0,,01.03.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",11.8,,01.03.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",11.8,,01.03.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Маріуполь, просп. Миру, нежитлове приміщення № 3 на першому поверсі будівлі № 93Б",135.7,,01.03.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Волноваха, вул. Леніна (Центральна), буд. 51/1, нежитлове приміщення на другому поверсі",60.6,,25.08.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Донецька обл., м. Бахмут, вул. Горбатова Б, буд. 47, нежитлове приміщення на першому поверсі",58.55,,13.12.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Житомирська обл., м. Бердичів, вул. Шевченка, буд. 18/2",78.5,,01.06.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Житомир, вул. Михайлівська, буд. 8/1",192.0,,01.08.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Житомирська обл., м. Новоград-Волинський, вул. Соборності, буд. 4",39.2,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Житомирська обл., м. Коростень, вул. Грушевського, буд. 17",30.45,,01.11.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Ужгород, вул. Православна Набережна, буд. 7",65.0,,27.12.2020,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Хуст, вул. Карпатської Січі, буд. 18А",33.6,,16.08.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Тячів, вул. Незалежності, буд. 59",41.55,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Тячів, вул. Незалежності, буд. 59",41.55,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Тячів, вул. Незалежності, буд. 59",41.55,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Рахів, вул. Миру, буд. №52, нежитлове приміщення №3",31.24,,15.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Рахів, вул. Миру, буд. №52, нежитлове приміщення №3",31.24,,15.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Закарпатська обл., м. Ужгород, площа Петефі Шандора, буд. 1",73.6,,29.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Чернігівська обл., м. Корюківка, вул. Шевченка, буд. 40А. приміщення 1-3 та 1-6 частково",54.0,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Чернігів, вул. Чернишевського, буд. №15, приміщення офісу літ. 18-1 по літ. 18-8",77.4,,07.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Чернігів, вул. Чернишевського, буд. №15, приміщення офісу літ. 18-1 по літ. 18-8",77.4,,07.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Чернігів, вул. Чернишевського, буд. №15, приміщення офісу літ. 18-1 по літ. 18-8",77.4,,07.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Чернігівська обл., м. Прилуки, вул. Київська, буд. 156, нежитлове приміщення 15",56.5,,01.10.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Чернігівська обл., м. Ніжин, вул. Шевченка, буд. №2, нежитлове приміщення №2, оф. 73 частково",37.0,,18.10.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Чернігівська обл., м. Новгород-Сіверський, вул. Губернська, буд. №41, приміщення 3",52.7,,15.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Кропивницький, просп. Університетський, буд. 25 Г",39.8,,22.07.2020,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Хмельницька обл., м. Шепетівка, вул. Героїв Небесної Сотні, буд. 55, нежитлове приміщення на першому поверсі",37.2,,16.06.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Хмельницька обл., м. Камʼянець-Подільський, вул. Гагаріна, буд. 73А, нежитлове приміщення на першому поверсі",56.6,,12.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Хмельницький, вул. Проскурівського підпілля, буд. 63, частина другого поверху",125.0,,01.11.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Хмельницький, вул. Проскурівська, буд. 17, перший поверх",87.9,,01.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Рівне, вул. 16 Липня, буд. 42, поверх 1",131.1,,01.06.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Рівненська обл., Володимирецький р-н, смт Володимирець, вул. Поштова, буд. 11А",56.5,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Рівненська обл., м. Сарни, вул. Белгородська, буд. 19, поверх 2",46.9,,01.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
