Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Офіс,"м. Київ, вул. Лаврська, буд. 16(літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16(літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Київ, бул. Верховної Ради, буд. 7",23.1,,01.12.2021,1521584.76,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"Донецька обл., м. Краматорськ, вул. Б. Хмельницького, буд. 20-18 Н",40.4,,01.11.2021,375100.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Черкаси, вул. Дашковича Остафія, буд. 34",114.0,,01.12.2020,4200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Черкаси, вул. Богдана Хмельницького, буд. 52",45.0,,01.12.2021,200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"Дніпропетровська обл., м. Дніпро, вул. Криворіжська, буд. 2",315.4,,04.01.2022,3200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"Дніпропетровська обл., м. Кам""янське, просп. Свободи, буд. 15",34.8,,04.01.2022,32000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"Дніпропетровська обл., м. Новомосковськ, вул. Сучкова, буд. 36",27.6,,04.01.2022,0.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Львів, вул. Лазаренка, буд. 1А, кім. 71, 72",64.7,,01.03.2020,905800.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Львів, вул. Винниченка, буд. 12, третй поверх, каб. 31",108.3,,01.04.2020,1450120.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2020,200000.0,Договір позички,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"Чернівецька обл., м. Чернівці, вул. Івана Франка, буд. 1",155.9,,01.02.2022,558591.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Дніпро, вул. Криворізька, б. 2, оф. 33",0.0,,01.01.2022,101458.47,Суборенда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Нежитлова будівля,м. Запоріжжя в. Тбіліська б. 17 прим. ІХ А-5,191.8,,21.09.2021,4200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Нежитлова будівля,"м. Одеса, вул. Маразліївська, буд. 14А, кв. 5А",110.4,,01.01.2018,4387222.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Теропіль, вул. Івана Франка, буд. 11, корп. 2",75.5,,01.01.2022,4500000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Київ, вул. Лаврська 16",450.0,,01.08.2017,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Київ, вул. Лаврська 16",40.0,,01.11.2019,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"м. Київ, вул. Лаврська 16",1674.27,,01.11.2019,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-03-31,1,2022
Офіс,"Сумська обл., м. Суми, вул. Першотравнева, буд. 29",120.89,,16.03.2020,1586000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, буд. 3/5, кв. 24",100.0,,01.01.2022,2500000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Чернігів, вул. Перемоги 93",90.8,,01.12.2022,6000000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Харків, вул. Мироносицька 57",193.0,,20.07.2020,2793727.38,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Полтава, вул. Європейська 110",77.8,,01.07.2022,1800000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16(літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16(літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Полтавська обл., м. Полтава, вул. Європейська 110",10.0,,01.07.2022,231362.47,Договір позички(користування),,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16",12.0,,15.06.2020,14427.12,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Івано-Франківська обл., м. Івано-Франківськ, вул. А. Сахарова, буд. 32",140.4,,01.07.2022,2073.39,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Львів, вул. Винниченка, буд. 12, третій поверх, каб. 31",108.3,,01.04.2022,1450120.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2022,200000.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Тернопіль, вул. Івана Франка, буд. 11, корп. 2",75.5,,01.01.2022,4500000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Чернівецька обл., м. Чернівці, вул. 28 Червня, буд. 62",53.8,,01.07.2022,800000.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Нежитлова будівля,"м. Житомир, вул. І. Сльоти, буд. 32/98",70.0,,01.04.2020,18538.39,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Нежитлова будівля,"м. Одеса, вул. Маразліївська, буд. 14А, кв. 5А",110.4,,01.01.2018,4387222.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Черкаси, вул. Дашковича Остафія, буд. 34",114.0,,01.12.2020,4200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Вінницька обл., м. Вінниця пр. Гагаріна 4",171.8,,01.01.2021,450000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Дніпропетровська обл., м. Дніпро, вул. Криворіжська, буд. 2",315.4,,04.01.2022,3200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Дніпропетровська обл., м. Кам""янське, просп. Свободи, буд. 15",34.8,,04.01.2022,32000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Дніпропетровська обл., м. Новомосковськ, вул. Сучкова, буд. 36",27.6,,04.01.2022,0.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,м. Миколаїв. прст. Центральний №93В/1,53.0,,01.09.2021,52000.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Дніпро, вул. Криворізька, б. 2, оф. 33",10.0,,01.01.2022,101458.47,Суборенда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Закарпатська олбласть., м. Ужгород, вул. Перемоги буд. 1",69.0,,01.01.2022,1350000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Нежитлова будівля,"Херсонська обл., м. Херсон, вул. Перекопська, буд. 39А",185.0,,01.02.2020,3848000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Рівне вул. Директорії, буд. 5, приміщення 22",42.2,,01.08.2021,0.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Волинська обл., м. Луцьк, просп. Волі 29",54.7,,01.01.2022,444525.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Нежитлова будівля,м. Запоріжжя вул. Тбіліська б. 17 прим. ІХ А-5,191.8,,02.09.2022,4200000.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Хмельницький, пров. Пушкіна 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Хмельницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності 22",35.3,,10.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Київ, вул. Лаврська 16",450.0,,01.08.2017,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Київ, вул. Лаврська 16",40.0,,01.11.2019,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"м. Київ, вул. Лаврська 16",1674.27,,01.11.2019,0.0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-12-31,4,2022
Офіс,"Сумська обл., м. Суми, вул. Першотравнева, буд. 29",120.89,,16.03.2020,1586000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Дніпро, вул. Криворізька. буд. 2, оф. 33",10.0,,01.01.2022,101458.47,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Івано-Франківська обл., м. Івано-Франківськ, вул. А. Сахарова, буд. 32",140.4,,01.07.2022,2073.39,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, буд. 3/5, кв. 24",100.0,,01.01.2022,2500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Чернігів, вул. Кирпоноса 21",54.4,***,12.05.2020,816000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Харків, вул. Мироносицька 57",193.0,,20.07.2020,2793727.38,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Полтава, вул. Європейська 110",77.8,,01.07.2022,1800000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Полтавська обл., м. Полава, вул. Європейська 110",10.0,,01.07.2022,231362.47,Договір позички(користування),,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16",12.0,,15.06.2020,14427.12,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Львів, вул. Винниченка, буд. 12, третій поверх, каб. 31",108.3,,01.04.2022,1450120,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Львів, вул. Лазаренка, буд. 1 А, кім. 71, 72",64.7,,01.03.2022,905800,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2022,200000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Тернопіль, вул. Івана Франка, буд. 11, корп. 2",75.5,,01.01.2022,4500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Чернівецька обл., м. Чернівці, вул. 28 Червня, буд. 62",53.8,,01.07.2022,800000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Нежитлова будівля,"м. Житомир, вул. І. Сльоти, буд. 32/98",70.0,,01.04.2020,18538.39,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Нежитлова будівля,"м. Одеса, вул. Маразліївська, буд. 14А, кв. 5А",110.4,,01.01.2018,4387222,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Дніпропетровська обл., м. Дніпро, вул. Криворіжська, буд. 2",315.4,,04.01.2022,3200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Дніпропетровська обл., м. Кам""янське, просп. Свободи, буд. 15",34.8,,04.01.2022,32000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Дніпропетровська обл., м. Новомосковськ, вул. Сучкова, буд. 36",27.6,,04.01.2022,0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Черкаси, вул. Дашковича Остафія, буд. 34",114.0,,01.12.2020,4200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Вінницька обл., м. Вінниця пр. Гагаріна №4",171.8,,01.01.2021,450000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,м. Миколаїв. прст. Центральний №93В/1,53.0,,01.09.2021,52000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Закарпатська олбласть., м. Ужгород, вул. Перемоги буд. 1",69.0,,01.01.2022,1350000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Нежитлова будівля,"Херсонська обл., м. Херсон, вул. Перекопська, буд. 39А",185.0,,01.02.2020,3848000,оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Рівне вул. Директорії, буд. 5, приміщення 22",42.2,,01.08.2021,,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Волинська обл., м. Луцьк, просп. Волі 29",54.7,,01.01.2022,8281353,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Хмельницький, пров. Пушкіна 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Хмельницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності 22",37.5,,01.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Нежитлова будівля,м. Запоріжжя в. Тбіліська б. 17 прим. ІХ А-5,191.8,,02.09.2022,4200000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Київ, вул. Лаврська 16",450.0,,01.08.2017,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Київ, вул. Лаврська 16",40.0,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"м. Київ, вул. Лаврська 16",1674.27,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-09-30,3,2022
Офіс,"Сумська обл., м. Суми, вул. Першотравнева, буд. 29",120.89,,16.03.2020,1586000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"м. Рівне вул. Директорії, буд. 5, приміщення 22",42.2,,01.08.2021,0.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,м. Рівне вул. Соборна 1 А,54.8,,01.01.2022,0.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Нежитлова будівля,"м. Житомир, вул. І. Сльоти, буд. 32/98",70.0,,01.04.2020,18538.39,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"м. Київ, вул. Лаврська, буд. 16",12.0,,15.06.2020,14427.12,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, буд. 3/5, кв. 24",100.0,,01.01.2022,2500000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"м. Харків, вул. Мироносицька 57",193.0,,20.07.2020,2793727.38,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Волинська обл., м. Луцьк, просп. Волі, буд. 29",54.7,,01.01.2022,8281353.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Дніпропетровська обл., м. Дніпро, вул. Криворіжська, буд. 2",315.4,,04.01.2022,3200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Дніпропетровська обл., м. Кам""янське, просп. Свободи, буд. 15",34.8,,04.01.2022,32000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Дніпропетровська обл., м. Новомосковськ, вул. Сучкова, буд. 36",27.6,,04.01.2022,0.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Закарпатська ол., м. Ужгород, вул. Перемоги буд. 1",69.0,,01.01.2022,1350000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"м. Хмельницький, пров. Пушкіна 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Хмелницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності 22",35.5,,10.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Полтавська обл., м. Полтава, вул. Соборності 50, кв. 35",10.0,,01.07.2020,182741.12,Договір позички (користування),,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"м. Черкаси, вул. Дашковича Остафія, буд. 34",114.0,,01.12.2020,4200000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Полтавська обл., м. Полтава, вул. Соборності 50, кв 35",98.5,,01.04.2022,1800000.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
Офіс,"Чернівецька обл., м. Чернівці, вул. Івана Франка, буд. 1",155.9,,01.02.2022,558591.0,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2022-06-30,2,2022
