Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Нежитлова будівля,"Волинська обл., м. Ковель, вул. Шевченка Тараса, буд. 2Б/1, нежитлове приміщення №2 на першому поверсі",26.04,,27.01.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Тернопіль, вул. Чорновола, буд. № 1, приміщення №2-11, 2-12, 2-17, 2-18, 2-19, 2-20",90.1,,25.02.2022,1359379.25,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Тернопільська обл., м. Кременець, вул. Шевченка, буд. 58А/2",66.8,,02.01.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Тернопільська обл., м. Чортків, вул. Олеся Гончара, буд. 6 В",70.6,,06.03.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Київська обл., Фастівський р-н, м. Фастів, вул. Інтернаціональна, будівля 14, нежитлове приміщення на першому поверсі",55.5,,07.07.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Київська обл., Вишгородський р-н, м. Вишгород, вул. Шолуденка, буд. № 15-Д, нежитлове приміщення №76 на першому поверсі корпус 1",32.8,,15.07.2021,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський Шлях, буд. № 69-а, частина нежитлового приміщення",79.45,,13.07.2021,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Київська обл., Білоцерківський р-н, м. Біла Церква, вул. Гагаріна, буд. № 15, нежитлове приміщення №2 на першому поверсі",68.0,,08.10.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Київська обл., Обухівський р-н, м. Обухів, вул. Малишка, буд. 3, частина нежитлового приміщення",38.6,,01.12.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Київська обл., Бучанський р-н, м. Буча, вул. Амосова, буд. № 4, нежитлове технічно оснащене приміщення №0018 на першому поверсі будівлі",58.1,,15.12.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Київська обл., Броварський р-н, м. Бровари, бульв. Незалежності, буд. № 15, нежитлове приміщення №72 на першому поверсі",67.4,,01.12.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Черкаси, бульв. Шевченка, буд. 150, частина приміщень першого поверху та приміщення антресольного поверху з 111-5 до №111-7, А-6-7",26.83,,01.01.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Черкаси, бульв. Шевченка, буд. 150, частина приміщень першого поверху з №111-1 до №111-4",77.03,,01.01.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Черкаська обл., Звенигородський р-н, м. Звенигородка, вул. Шевченка, буд. 6",44.1,,01.09.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Черкаська обл., Золотоніський р-н, м. Золотоноша, вул. Шевченка, буд. 215А",37.0,,07.08.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, вул. Зінчевського Миколи, буд. 2, нежитлове приміщення №22 на першому поверсі",120.5,,01.10.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, вул. Доватора, буд. 1, нежитлове, технічно оснащене приміщення № 39 на першому поверсі",52.2,,01.06.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, просп. Перемоги, буд. 13, нежитлове технічно оснащене приміщення № 41 на першому поверсі",54.8,,01.08.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, вул. Матусевича Віталія, буд. 8, частина нежитлового приміщення №124 на першому поверсі",243.3,,03.11.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Чернігів, вул. Пʼятницька, буд. 7",54.9,,24.03.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Чернігівська обл., м. Корюківка, вул. Шевченка, буд. 40А, приміщення 1-3 та 1-6 частково",54.0,,27.09.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Чернігівська обл., м. Новгород-Сіверський, вул. Поштова, буд. 6",52.7,,09.11.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Закарпатська обл., м. Хуст, вул. Духновича, буд. №17А/7",26.6,,16.09.2022,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Закарпатська обл., м. Мукачево, вул. Гоголя Миколи, буд. 2, приміщення 1",47.5,,01.12.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Закарпатська обл., м. Рахів, вул. Миру, буд. №52, нежитлове приміщення №3",31.24,,01.12.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Закарпатська обл., м. Рахів, вул. Миру, буд. №52, нежитлове приміщення №3",31.24,,01.12.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Закарпатська обл., Берегівський р-н, м. Берегове, вул. Хмельницького Богдана, буд. 49",58.0,,09.03.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Закарпатська обл., м. Ужгород, вул. Ракоці Ф, буд. 22",80.3,,01.12.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Хмельницька обл., м. Шепетівка, вул. Героїв Небесної Сотні, буд. 55, нежитлове приміщення на першому поверсі",37.2,,16.06.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Хмельницька обл., Камʼянець-Подільський р-н, м. Дунаївці, вул. Шевченко, буд. 92/23, частина нежитлового приміщення на першому поверсі",38.3,,09.02.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Хмельницька обл., м. Старокостянтинів, вул. Попова, буд. 19, бокс 22, нежитлове приміщення на першому поверсі",39.1,,20.02.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Хмельницький, вул. Подільська, буд. 109, нежитлове приміщення-частина третього поверху",97.4,,01.04.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Хмельницька обл., м. Камʼянець-Подільський, вул. Лесі Українки, буд. №41б, нежитлове приміщення на першому поверсі",35.6,,05.06.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Хмельницька обл., Хмельницький р-н, м. Деражня, вул. Миру, буд. 24, нежиле приміщення 2",54.7,,02.10.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ, Площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2-6, на 2-му поверсі",18.7,,06.02.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ, Площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2-6, на 2-му поверсі",18.7,,06.02.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ, Площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2-6, на 2-му поверсі",18.7,,06.02.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Миколаїв, вул. Адміральська, буд. 33А/4, частина приміщення №101 (за літ. А-4), на 1-му поверсі",139.4,,20.06.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., Баштанський р-н, м. Баштанка, вул. Полтавська, буд. 17, приміщення 1-11, на 1-му поверсі",49.1,,01.11.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., Баштанський р-н, м. Баштанка, вул. Полтавська, буд. 17, приміщення 1-11, на 1-му поверсі",49.1,,01.11.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Кропивницький, вул. Карпи Тараса, буд. 65, приміщення (кімнати) №2 та №3",96.9,,01.08.2022,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Івано-Франківська обл., Верховинський р-н, смт Верховина, вул. Гуцульського повстання, будівля 1Д/3, приміщення №II, другий поверх",31.4,,01.09.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Івано-Франківська обл., Калуський р-н, м. Калуш, вул. Підвальна 8, приміщення №3,№4,№5,№6, перший поверх",51.8,,01.09.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Івано-Франківська обл., Косівський р-н, м. Косів, вул. Небесної Сотні, буд. 50/1, приміщення №6,№8, другий поверх",57.6,,01.09.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Івано-Франківська обл., Надвірнянський р-н, м. Надвірна, вул. Мазепи Гетьмана 25а, приміщення №15, другий поверх",37.5,,01.09.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Івано-Франківська обл., Коломийський р-н, м. Коломия, вул. Мазепи І. гетьмана, буд. 8, приміщення№8,№9,№10,№, другий поверх",53.9,,01.09.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Івано-Франківськ, вул. Грушевського, буд. 14 приміщення №10, 11, 12, 13, 14, 15, 16, 17, перший поверх",94.7,,01.07.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Вінниця, вул. Магістратська, буд. 156А, 1-й поверх, 2 підʼїзд, частина нежитлового приміщення № 143",65.0,,11.06.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Запоріжжя, бульв. Центральний, буд. 3, частина нежитлового приміщення № 328 на першому поверсі будівлі",167.0,,01.08.2022,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Житомирська обл., м. Бердичів, вул. Шевченка, буд. 18/2",78.5,,01.06.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Житомирська обл., м. Новоград-Волинський, вул. Соборності, буд. 4",39.2,,01.07.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Житомирська обл., м. Коростень, вул. Грушевського, буд. 17",30.45,,01.11.2021,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Житомир, вул. Михайлівська, буд. 8/1",192.0,,21.09.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Житомирська обл., Коростенський р-н, м. Овруч, вул. С. Бандери 23",49.3,,01.08.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Житомирська обл., Коростенський р-н, м. Олевськ, вул. Чкалова, буд. 5",34.0,,01.07.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Рівненська обл., м. Дубно, вул. Данила Галицького, буд. 26, поверх 1",45.5,,01.10.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Рівненська обл., м. Сарни, вул. Белгородська, буд. 19, поверх 2",46.9,,01.10.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Рівненська обл., Володимирецький р-н, смт Володимирець, вул. Поштова, буд. 11А",56.5,,01.10.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Рівне, вул. 16 Липня, буд. 42, приміщення №4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, поверх 1",131.1,,01.11.2023,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",155.0,,01.03.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",155.0,,01.03.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",11.8,,01.03.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Донецька обл., м. Краматорськ, вул. Катеринича, буд. 17, частина нежилого приміщення на першому поверсі будівлі",11.8,,01.03.2021,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, вул. Свято-Миколаївська, буд. 29, частина нежилого приміщення на першому поверсі та частина нежилого приміщення на цокольному поверсі № 16",128.4,,01.08.2022,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"м. Київ, просп. Тичини Павла, буд. 15, частина нежилого приміщення на другому поверсі",44.2,,23.09.2022,0.0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
Нежитлова будівля,"Донецька обл., м. Костянтинівка, просп. Ломоносова, буд. 127, нежитлове приміщення №5",52.9,,01.10.2023,0.0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2023-12-31,4,2023
