Вид нематеріального активу,Назва нематеріального активу,Партія,Квартал,Рік
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft 365 Business,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft 365 Business,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Інші нематеріальні права,Доменне ім'я zeknopka.com.ua ,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,MICROSOFT 365 Business BasicP1Y Annual License,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Microsoft Office HmSt 2021 ,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Microsoft Office HmSt 2021 ,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ПЗ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.E.Doc""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""ВАРТА"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft Office Home and Business 2021 Конверт,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft Office Home and Business 2021 Конверт,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft Office Home and Business 2021 Конверт 2 ,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ПЗ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.dok""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для EOM ""M.E.Doс""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft Office 365 Business,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Офісний додаток Microsoft 365 Busines BasicP1Y Annual License,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Microsoft Office 365 Business,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програмне забезпечення Microsoft Office Home and Business 2021 CEE Only Dwn,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ПЗ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програмне забезпечення онлайн-сервіс електронного документообігу Вчасно,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ПЗ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft 365 Business BasicP1Y Annual License ,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft 365 Business Basic P1Y Annual License ,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc"" (Модуль ""Звітність"")",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ПЗ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Ме.Doc"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft Office 365 Business,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Microsoft Office 365 Business,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""М.е.doc""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""ВАРТА""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"КП ""Програмний комлекс ""ВАРТА""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Офісний додаток Microsoft Office 365 Business BasicP1Y,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Офісний додаток Microsoft Office 365 Business BasicP1Y,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Программа для ЕОМ КП ""Програмний комлекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Программа для ЕОМ КП ""Програмний комлекс ""Варта"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програмна продукція Microsoft Windows,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програмна продукція Microsoft Windows,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""Binotel""",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""M.e.doc"" ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програмна продукція Microsoft office Home and Business,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програмна продукція Microsoft Windows,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Чат-бот «ЗеМолодіжка» в у месенджері Telegram,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Мобільний додаток Фракція «Слуга Народу» для системи iOC,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Чат-бот «Інформаторка» у месенджері Telegram,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Твір Опис з ілюстраціями «Правила гри «Громада»,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Мобільний додаток Фракція «Слуга Народу» для системи Андроїд,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Дашборд - система для аналізу інформації та оцінювання показників роботи по кожному напрямку діяльності партії,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Чат-бот ""Партійний"" у мессенджері Telegram ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Веб-сайт ПП""СЛУГА НАРОДУ ""https://sluga-narodu.com/",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Модуль Зарплата і Управління Персоналом для України №802190990 до 21.01.24,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ПЗ ""Система автоматизації HR-процесів та управління талантами Мосо"" 31.01.24",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ ПП Business automation software for document management.CORP№802831332 до 21.01.24,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ BAS Бухгалтерія версія ПРОФ. К-т на 5 користувачів рег.№803815870 до 21.01.24,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ КП ""Програмний комплекс ""Варта"" на 2 роки із 03.02.22 по 02.02.24 ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ одноразове підключення 26 організацій BAS ""Конфігурація для НПО"" до 31.12.23",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ одноразове підключ. доступ до 1 організації конфігурації Бухоблік для НПО 31.12.23,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""М.Е. Dос"" ""Звітність"" 29.01.23-28.01.24",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ ""М.Е. Dос"" ""Електронний документообіг"" 29.01.23-28.01.24",СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146728 sluga-narodu.org.ua 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146730 sluga-narodu.com 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146725 sluga-narodu.kiev.ua 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146731 sluga-narodu.org 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146733 sluga-narodu.in.ua 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146723 sluga-narodu.com.ua 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146729 sluga-narodu.biz 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146732 sluga-narodu.net 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146734 sluga-narodа.kiev.ua 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146735 sluga-narodа.net.ua 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146727 sluga-narodu.net.ua 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146737 sluga-naroda.net 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні права,Домен с.к. 1146736 sluga-naroda.biz 26.06.23-25.06.24,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Доступ до онлайн-сервісів ПРОФ і оновлення програмної продукції BAS Бухгалтерія на 12міс.із 01.07.2023 до 30.06.24,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ Ліцензія на право використання КП ""Дебет-Кредит"" 01.09.23-31.08.24",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ Ліцензія №Л907/40422142 на вик.Системи YOUCONTROL""ПОВНИЙ ДОСТУП""(365 днів) 19.07.24",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ Доступ до навчальних курсів ""Професії"" листопад 2023-жовтень 2024 р.",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Надання ліцензії на хмарні сервіси відеоконференції ZOOM (строком 1 рік) 21.10.23-20.10.24,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма для ЕОМ Ліцензія на програму ""Ліга360:Юрист"" 6 р.м. на період грудень 2023р - листопад 2024р ",СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-03,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-05,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-09,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-14,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-16,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-18,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-21,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-26,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-35,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-301-70-47,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 050-410-90-93,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 12 90,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 12 94,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 12 96,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 13 21,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 13 41,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 13 47,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 13 50,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 13 55,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 13 62,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 063 225 13 88,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-20-50,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-47-25,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-49-54,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-56-92,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-64-83,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-64-92,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-77-38,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-617-85-17,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-618-10-48,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-618-11-17,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-618-20-80,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-618-23-35,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-618-33-70,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-618-37-46,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Телефонний номер 067-618-37-54,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ платформа для систематизації збору інформації для проведення заходів (івентів),СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програмне ядро закритої внутрішньої частини інформаційної системи Корпоративний портал Партії Слуга Народу та програмний модуль CRM. УПРАВЛІННЯ ВІДНОСИНАМИ З ЧЛЕНАМИ ПАРТІЇ ДЛЯ ІНФОРМАЦІЙНОЇ СИСТЕМИ КОРПОРАТИВНИЙ ПОРТАЛ ПАРТІІ СЛУГА НАРОДУ,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Гаряча лінія волонтерського контакт-центру партії Слуга Народу 0 800 33 96 85,СЛУГА НАРОДУ,4,2023
Інші  нематеріальні активи,Гаряча лінія для скарг про порушення виборчого процесу 0 800 330 639,СЛУГА НАРОДУ,4,2023
Інші нематеріальні активи,"Друкований ЗМІ: Газета ""Слуга Народу"" 1,5 ум.друк.арк.(400х289мм), 2 рази на 1 тиждень, мова змішана: укр./рос.(свідцтво про держ.реєстрацію КВ №23171-13911Р)",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Програма для ЕОМ Доступ до офісного пакету програм G Suite від Google Cloud із 01.11.2023 по 31.10.2024,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,"Програма дл ЕОМ КП ""Програмний комплекс ""Варта"" із 18.10.2023 по 17.10.2025 р. ",СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Брендбук Партії,СЛУГА НАРОДУ,4,2023
Авторське право та суміжні з ним права,Ліцензійний пакет офісних програм Office 365,СЛУГА НАРОДУ,4,2023
Інші нематеріальні активи,Хмарний сервер для ведення бухгалтерського обліку № 1,СЛУГА НАРОДУ,4,2023
Інші нематеріальні активи,Хмарний сервер для ведення бухгалтерського обліку № 2,СЛУГА НАРОДУ,4,2023
Інші нематеріальні активи,Хмарний сервер для ведення бухгалтерського обліку № 3,СЛУГА НАРОДУ,4,2023
