Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Нежитлове приміщення,"м. Київ, вул. Турівська буд. 13, літера ""Б""",10.2,,01.04.2020,0,Безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"м. Тернопіль, вул. Торговиця, буд. 9 м.",55.0,,01.01.2023,,безоплатне користування,,,Фізична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Кабінет,"Харківська обл., смт Борова, вул. Миру, буд. 19",8.8,,23.07.2021,12797.66,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлова будівля,"Полтавська обл., м. Полтава, вул. Соборності, буд. 43",4.5,,01.01.2023,,безоплатне користування ,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"м. Київ, вул. Красилівська, буд. 2/3",57.5,,14.07.2021,1049814.87,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"м. Київ, вул. Маршала Тимошенка, буд. 18",38.5,,09.08.2022,980000,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"Івано-Франківська обл., м. Калуш, вул. Грушевського, буд. 25",81.9,,14.06.2022,,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
частина нежитлового приміщення,"Хмельницька обл., смт Ярмолинці, вул. 600-річчя Ярмолинець, буд. 3",18.0,,01.07.2021,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Херсонська обл., м. Херсон, просп. 200 років Херсона, буд. 31",5.0,,27.08.2021,,Безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Херсонська обл., Бериславський р-н, м. Берислав, вул. Гоголя, буд. 12, кв. 8",48.0,,01.12.2019,,Безоплатне користування ,,,Фізична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Херсонська обл., м. Херсон, просп. 200 років Херсона, буд. 31",5.0,,27.08.2021,,Безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Рівненська обл., м. Рівне вул. С. Петлюри буд. 1",129.5,,27.12.2019,,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Рівненська обл., м. Рівне вул. Кавказька буд. 9А, оф. 114",30.0,,01.09.2023,71076,Оренда,,,Фізична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"м. Кропивницький, бульв. Студентський, буд. 1Б",121.2,,19.02.2009,116250,Власність,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Херсонська обл., м. Херсон, просп. 200 років Херсона, буд. 31",5.0,,27.08.2021,,Безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлова будівля,"Чернігівська обл., м. Чернігів, вул. 1 Гвардійської армії, буд. 39 А",257.5,,01.01.2023,0,Безоплатне користування,,,Фізична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"Чернігівська обл., Куликівський р-н, смт Куликівка, вул. Шевченка, буд. 9А",21.0,,01.01.2018,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"Чернігівська обл., Сосницький р-н, смт Сосниця, ВУЛИЦЯ Л. УКРАЇНКИ, буд. 34",11.7,,01.12.2019,7974.95,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"Чернігівська обл., Бобровицький р-н, м. Бобровиця, вул. Незалежності, буд. 44",61.55,,01.09.2021,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлова будівля,"Чернігівська обл., Прилуцький р-н, смт Варва, вул. Миру, буд. 8",11.72,,08.07.2022,19485.2,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Херсонська обл., м. Берислав, вул. Гоголя, буд. 12, кв. 7",38.0,,01.12.2019,,Безоплатне користування,,,Фізична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Херсонська обл., м. Херсон, просп. 200 років Херсона, буд. 31",5.0,,27.08.2021,,Безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлова будівля,"м. Житомир, вул. Леха Качинського, буд. 20",466.5,,01.03.2021,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"м. Житомир, вул. Параджанова Сергія, буд. 85А",24.0,,27.07.2023,0,строкове та безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Квартира,"Закарпатська обл., м. Мукачево, вул. Достоєвського, буд. 7 кв. 5.",33.4,,01.07.2021,,безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Чернівецька обл., Глибоцький р-н, смт Глибока, вул. Центральна, буд. 96",36.6,,01.04.2020,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Чернівецька обл., Новоселицький р-н, м. Новоселиця, вул. Центральна буд. 31",15.2,,07.09.2020,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Чернівецька обл., м. Чернівці, вул. Головна, буд. 22",77.2,,20.08.2007,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Чернівецька обл., м. Чернівці, вул. Кафедральна буд. 8/1",60.2,,08.08.2013,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Чернівецька обл., Кельменецький р-н, смт Кельменці, вул. Бассарабська, буд. 34А",10.2,,01.11.2020,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Чернівецька обл., Вижницький р-н, м. Вижниця, вул. Українська, буд. 87",36.0,,01.07.2022,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"Донецька обл., м. Краматорськ, вул. Перша Горна, буд. 5А",22.0,,01.04.2021,,Безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Офіс,"м. Київ, БУЛЬВАР ПЕРОВА, буд. 4",193.4,,15.09.2010,623125,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Кімната,"м. Київ, вул. Турівська, буд. 15",8.0,,16.09.2022,,Безоплатне користування,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,"Херсонська обл., м. Херсон, просп. 200 років Херсона, буд. 31",32.5,,01.01.2020,,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., Луцький р-н, м. Луцьк, вул. Набережна, буд. 2",85.0,,20.01.2022,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., Володимирський р-н, м. Володимир, вул. Ковельська, буд. 29",50.2,,11.08.2021,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., Луцький р-н, м. Горохів, вул. Незалежності, буд. 2",25.0,,25.03.2021,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., Камінь-Каширський р-н, м. Камінь-Каширський, вул. Шевченка, буд. 5",22.3,,01.01.2022,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., м. Ковель, вул. Грушевського, буд. 14",20.7,,10.08.2021,0,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., Камінь-Каширський р-н, смт Любешів, вул. Свободи, буд. 24",18.3,,01.01.2023,36028.9,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., Камінь-Каширський р-н, смт Маневичі, вул. Горького, буд. 9",18.0,,02.01.2023,0,Оренда,,,Фізична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
нежитлове приміщення,"Волинська обл., Ковельський р-н, смт Турійськ, вул. Луцька, буд. 16",16.3,,20.05.2020,99397,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлова будівля,"Одеська обл., м. Одеса, вул. Преображенська, буд. 45",372.0,,02.01.2022,0,Безоплатне користування,,,Фізична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлове приміщення,м. Вінниця вул. Соборна буд. 72 кім. 219,23.79,,10.10.2019,359918.91,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Квартира,"Закарпатська обл., м. Мукачево, вул. Достоєвського, буд. 7А, кв. 5",47.0,,21.12.2001,422100,Власність,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлова будівля,"м. Київ, вул. Турівська, буд. 13",1208.05,,26.09.2022,,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Нежитлова будівля,"м. Київ, вул. Турівська, буд. 15",407.8,,26.09.2022,,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
Гараж,"м. Київ, вул. м.. Грінченка, буд. 18",21.0,,01.03.2023,,Оренда,,,Юридична особа,БАТЬКІВЩИНА,2023-12-31,4,2023
