Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_7,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_8,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_9,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_10,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_11,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_12,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_13,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_14,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_15,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_16,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_17,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_18,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_19,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_20,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_21,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_22,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_23,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_24,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_25,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_26,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_27,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_28,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_29,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_30,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_31,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_32,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_33,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_34,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_35,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_36,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_37,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_38,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Антивірусна програма ESET Endpoint Antivirus_39,Україна,2016-12-21,345,обтяження відсутнє,,,,345,Народний фронт,Центральний офіс,39181335,Україна,5,2016
