Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,Чернівецька обл.,37273083,"Чернівецька обл.,  Чернівецький р-н, пров. Нікітіна Павла старшого лейтенанта, 2","Чернівецька обл.,  Чернівецький р-н, пров. Нікітіна Павла старшого лейтенанта, 2",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,Хмельницька обл.,37263887,"Хмельницька обл.,  Хмельницький р-н, вул. Свободи, 4","Хмельницька обл.,  Хмельницький р-н, вул. Свободи, 4","АТ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA353052990000026004026000094"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,КИЇВСЬКА ОБЛАСНА організація,Київська обл.,37236193,"Київська обл.,  Вишгородський р-н, вул. Гуреєва, 9","Київська обл.,  Вишгородський р-н, вул. Гуреєва, 9","АТ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA953052990000026001020114417"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЛУГАНСЬКА ОБЛАСНА організація,Луганська обл.,37178520,"Луганська обл.,  Сєвєродонецький р-н, просп. Гвардійський, 47","Луганська обл.,  Сєвєродонецький р-н, просп. Гвардійський, 47","АТ ""Державний ощадний банк України"", ЄДРПОУ: 09304612, р/р № UA583046650000026007301741004"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЧЕРКАСЬКА ОБЛАСНА організація,Черкаська обл.,37239608,"Черкаська обл., м. Черкаси, вул. Смілянська, 2","Черкаська обл., м. Черкаси, вул. Смілянська, 2","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA523052990000026001021614035"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ХАРКІВСЬКА ОБЛАСНА організація,Харківська обл.,37188240,"Харківська обл., м. Харків, вул. Клочківська, 174","Харківська обл., м. Харків, вул. Клочківська, 174","АТ ""Ощадбанк"", ЄДРПОУ: 00032129, р/р № UA593518230000026004300641612"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська обл.,37277596,"Львівська обл., м. Львів, просп. Шевченка Т., 12","Львівська обл., м. Львів, просп. Шевченка Т., 12","АТ ""Райффайзенбанк"", ЄДРПОУ: 14305909, р/р № UA313808050000000026005314012"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,РЕГІОНАЛЬНА КИЇВСЬКА МІСЬКА організація,М.київ,37615584,"М.київ,  Святошинський, бульв. Вернадського Академіка, 81","М.київ,  Святошинський, бульв. Вернадського Академіка, 81","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA193052990000026009006811866"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,КІРОВОГРАДСЬКА ОБЛАСНА організація,Кіровоградська обл.,37297586,"Кіровоградська обл., м. Кропивницький, вул. Липи Юрія, 2В","Кіровоградська обл., м. Кропивницький, вул. Липи Юрія, 2В","АТ ""Ощадбанк"", ЄДРПОУ: 00032129, р/р № UA903234750000026007300684913"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська обл.,37016189,"Тернопільська обл.,  Тернопільський р-н,  Майдан Волі, 1","Тернопільська обл.,  Тернопільський р-н,  Майдан Волі, 1","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA593052990000026008023307097; АТ ОЩАДБАНК, ЄДРПОУ: 14305909, р/р № UA303385450000026002300597395"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,Івано-франківська обл.,36733960,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Шеремети, 2","Івано-франківська обл.,  Івано-Франківський р-н, вул. Шеремети, 2","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA093052990000026001025500338"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,Центральний офіс,М.київ,33492420,"М.київ,  Шевченківський, вул. Дмитрівська (Шевченківський р-н), 45","М.київ,  Шевченківський, вул. Дмитрівська (Шевченківський р-н), 45","АТ ""Укрексімбанк"", ЄДРПОУ: 00032112, р/р № UA663223130000026009000000569; АТ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA493052990000026009021027549"
